id,read1,read2,name,output,trim_low_abundance_kmers,dna,protein,ksizes,scaled
I5_B002095_S5,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B002095_S5/I5_B002095_S5_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B002095_S5/I5_B002095_S5_R2_001.fastq.gz,I5_B002095_S5,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B002095_S5.signature,True,true,true,"21,27,33,51",1000
I5_B002097_S137,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B002097_S137/I5_B002097_S137_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B002097_S137/I5_B002097_S137_R2_001.fastq.gz,I5_B002097_S137,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B002097_S137.signature,True,true,true,"21,27,33,51",1000
I5_B003125_S149,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003125_S149/I5_B003125_S149_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003125_S149/I5_B003125_S149_R2_001.fastq.gz,I5_B003125_S149,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B003125_S149.signature,True,true,true,"21,27,33,51",1000
I5_B003511_S101,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003511_S101/I5_B003511_S101_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003511_S101/I5_B003511_S101_R2_001.fastq.gz,I5_B003511_S101,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B003511_S101.signature,True,true,true,"21,27,33,51",1000
I5_B003527_S17,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003527_S17/I5_B003527_S17_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003527_S17/I5_B003527_S17_R2_001.fastq.gz,I5_B003527_S17,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B003527_S17.signature,True,true,true,"21,27,33,51",1000
I5_B003528_S197,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003528_S197/I5_B003528_S197_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003528_S197/I5_B003528_S197_R2_001.fastq.gz,I5_B003528_S197,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B003528_S197.signature,True,true,true,"21,27,33,51",1000
I5_B003570_S281,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003570_S281/I5_B003570_S281_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003570_S281/I5_B003570_S281_R2_001.fastq.gz,I5_B003570_S281,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B003570_S281.signature,True,true,true,"21,27,33,51",1000
I5_B003573_S65,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003573_S65/I5_B003573_S65_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003573_S65/I5_B003573_S65_R2_001.fastq.gz,I5_B003573_S65,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B003573_S65.signature,True,true,true,"21,27,33,51",1000
I5_B003586_S185,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003586_S185/I5_B003586_S185_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003586_S185/I5_B003586_S185_R2_001.fastq.gz,I5_B003586_S185,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B003586_S185.signature,True,true,true,"21,27,33,51",1000
I5_B003588_S233,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003588_S233/I5_B003588_S233_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I5_B003588_S233/I5_B003588_S233_R2_001.fastq.gz,I5_B003588_S233,s3://olgabot-maca/lung_cancer/sourmash_v4/I5_B003588_S233.signature,True,true,true,"21,27,33,51",1000
I6_B000419_S222,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B000419_S222/I6_B000419_S222_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B000419_S222/I6_B000419_S222_R2_001.fastq.gz,I6_B000419_S222,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B000419_S222.signature,True,true,true,"21,27,33,51",1000
I6_B000420_S270,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B000420_S270/I6_B000420_S270_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B000420_S270/I6_B000420_S270_R2_001.fastq.gz,I6_B000420_S270,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B000420_S270.signature,True,true,true,"21,27,33,51",1000
I6_B002073_S54,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B002073_S54/I6_B002073_S54_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B002073_S54/I6_B002073_S54_R2_001.fastq.gz,I6_B002073_S54,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B002073_S54.signature,True,true,true,"21,27,33,51",1000
I6_B002078_S90,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B002078_S90/I6_B002078_S90_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B002078_S90/I6_B002078_S90_R2_001.fastq.gz,I6_B002078_S90,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B002078_S90.signature,True,true,true,"21,27,33,51",1000
I6_B002095_S6,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B002095_S6/I6_B002095_S6_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B002095_S6/I6_B002095_S6_R2_001.fastq.gz,I6_B002095_S6,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B002095_S6.signature,True,true,true,"21,27,33,51",1000
I6_B002097_S138,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B002097_S138/I6_B002097_S138_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B002097_S138/I6_B002097_S138_R2_001.fastq.gz,I6_B002097_S138,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B002097_S138.signature,True,true,true,"21,27,33,51",1000
I6_B003125_S150,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003125_S150/I6_B003125_S150_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003125_S150/I6_B003125_S150_R2_001.fastq.gz,I6_B003125_S150,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B003125_S150.signature,True,true,true,"21,27,33,51",1000
I6_B003511_S102,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003511_S102/I6_B003511_S102_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003511_S102/I6_B003511_S102_R2_001.fastq.gz,I6_B003511_S102,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B003511_S102.signature,True,true,true,"21,27,33,51",1000
I6_B003527_S18,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003527_S18/I6_B003527_S18_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003527_S18/I6_B003527_S18_R2_001.fastq.gz,I6_B003527_S18,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B003527_S18.signature,True,true,true,"21,27,33,51",1000
I6_B003528_S198,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003528_S198/I6_B003528_S198_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003528_S198/I6_B003528_S198_R2_001.fastq.gz,I6_B003528_S198,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B003528_S198.signature,True,true,true,"21,27,33,51",1000
I6_B003570_S282,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003570_S282/I6_B003570_S282_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003570_S282/I6_B003570_S282_R2_001.fastq.gz,I6_B003570_S282,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B003570_S282.signature,True,true,true,"21,27,33,51",1000
I6_B003573_S66,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003573_S66/I6_B003573_S66_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003573_S66/I6_B003573_S66_R2_001.fastq.gz,I6_B003573_S66,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B003573_S66.signature,True,true,true,"21,27,33,51",1000
I6_B003586_S186,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003586_S186/I6_B003586_S186_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003586_S186/I6_B003586_S186_R2_001.fastq.gz,I6_B003586_S186,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B003586_S186.signature,True,true,true,"21,27,33,51",1000
I6_B003588_S234,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003588_S234/I6_B003588_S234_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I6_B003588_S234/I6_B003588_S234_R2_001.fastq.gz,I6_B003588_S234,s3://olgabot-maca/lung_cancer/sourmash_v4/I6_B003588_S234.signature,True,true,true,"21,27,33,51",1000
I7_B000419_S223,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B000419_S223/I7_B000419_S223_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B000419_S223/I7_B000419_S223_R2_001.fastq.gz,I7_B000419_S223,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B000419_S223.signature,True,true,true,"21,27,33,51",1000
I7_B000420_S271,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B000420_S271/I7_B000420_S271_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B000420_S271/I7_B000420_S271_R2_001.fastq.gz,I7_B000420_S271,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B000420_S271.signature,True,true,true,"21,27,33,51",1000
I7_B002073_S55,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B002073_S55/I7_B002073_S55_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B002073_S55/I7_B002073_S55_R2_001.fastq.gz,I7_B002073_S55,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B002073_S55.signature,True,true,true,"21,27,33,51",1000
I7_B002078_S91,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B002078_S91/I7_B002078_S91_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B002078_S91/I7_B002078_S91_R2_001.fastq.gz,I7_B002078_S91,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B002078_S91.signature,True,true,true,"21,27,33,51",1000
I7_B002095_S7,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B002095_S7/I7_B002095_S7_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B002095_S7/I7_B002095_S7_R2_001.fastq.gz,I7_B002095_S7,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B002095_S7.signature,True,true,true,"21,27,33,51",1000
I7_B002097_S139,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B002097_S139/I7_B002097_S139_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B002097_S139/I7_B002097_S139_R2_001.fastq.gz,I7_B002097_S139,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B002097_S139.signature,True,true,true,"21,27,33,51",1000
I7_B003125_S151,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003125_S151/I7_B003125_S151_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003125_S151/I7_B003125_S151_R2_001.fastq.gz,I7_B003125_S151,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B003125_S151.signature,True,true,true,"21,27,33,51",1000
I7_B003511_S103,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003511_S103/I7_B003511_S103_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003511_S103/I7_B003511_S103_R2_001.fastq.gz,I7_B003511_S103,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B003511_S103.signature,True,true,true,"21,27,33,51",1000
I7_B003527_S19,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003527_S19/I7_B003527_S19_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003527_S19/I7_B003527_S19_R2_001.fastq.gz,I7_B003527_S19,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B003527_S19.signature,True,true,true,"21,27,33,51",1000
I7_B003528_S199,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003528_S199/I7_B003528_S199_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003528_S199/I7_B003528_S199_R2_001.fastq.gz,I7_B003528_S199,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B003528_S199.signature,True,true,true,"21,27,33,51",1000
I7_B003570_S283,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003570_S283/I7_B003570_S283_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003570_S283/I7_B003570_S283_R2_001.fastq.gz,I7_B003570_S283,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B003570_S283.signature,True,true,true,"21,27,33,51",1000
I7_B003573_S67,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003573_S67/I7_B003573_S67_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003573_S67/I7_B003573_S67_R2_001.fastq.gz,I7_B003573_S67,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B003573_S67.signature,True,true,true,"21,27,33,51",1000
I7_B003586_S187,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003586_S187/I7_B003586_S187_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003586_S187/I7_B003586_S187_R2_001.fastq.gz,I7_B003586_S187,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B003586_S187.signature,True,true,true,"21,27,33,51",1000
I7_B003588_S235,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003588_S235/I7_B003588_S235_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I7_B003588_S235/I7_B003588_S235_R2_001.fastq.gz,I7_B003588_S235,s3://olgabot-maca/lung_cancer/sourmash_v4/I7_B003588_S235.signature,True,true,true,"21,27,33,51",1000
I8_B000419_S224,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B000419_S224/I8_B000419_S224_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B000419_S224/I8_B000419_S224_R2_001.fastq.gz,I8_B000419_S224,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B000419_S224.signature,True,true,true,"21,27,33,51",1000
I8_B000420_S272,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B000420_S272/I8_B000420_S272_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B000420_S272/I8_B000420_S272_R2_001.fastq.gz,I8_B000420_S272,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B000420_S272.signature,True,true,true,"21,27,33,51",1000
I8_B002073_S56,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B002073_S56/I8_B002073_S56_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B002073_S56/I8_B002073_S56_R2_001.fastq.gz,I8_B002073_S56,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B002073_S56.signature,True,true,true,"21,27,33,51",1000
I8_B002078_S92,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B002078_S92/I8_B002078_S92_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B002078_S92/I8_B002078_S92_R2_001.fastq.gz,I8_B002078_S92,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B002078_S92.signature,True,true,true,"21,27,33,51",1000
I8_B002095_S8,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B002095_S8/I8_B002095_S8_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B002095_S8/I8_B002095_S8_R2_001.fastq.gz,I8_B002095_S8,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B002095_S8.signature,True,true,true,"21,27,33,51",1000
I8_B002097_S140,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B002097_S140/I8_B002097_S140_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B002097_S140/I8_B002097_S140_R2_001.fastq.gz,I8_B002097_S140,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B002097_S140.signature,True,true,true,"21,27,33,51",1000
I8_B003125_S152,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003125_S152/I8_B003125_S152_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003125_S152/I8_B003125_S152_R2_001.fastq.gz,I8_B003125_S152,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B003125_S152.signature,True,true,true,"21,27,33,51",1000
I8_B003511_S104,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003511_S104/I8_B003511_S104_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003511_S104/I8_B003511_S104_R2_001.fastq.gz,I8_B003511_S104,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B003511_S104.signature,True,true,true,"21,27,33,51",1000
I8_B003527_S20,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003527_S20/I8_B003527_S20_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003527_S20/I8_B003527_S20_R2_001.fastq.gz,I8_B003527_S20,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B003527_S20.signature,True,true,true,"21,27,33,51",1000
I8_B003528_S200,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003528_S200/I8_B003528_S200_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003528_S200/I8_B003528_S200_R2_001.fastq.gz,I8_B003528_S200,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B003528_S200.signature,True,true,true,"21,27,33,51",1000
I8_B003570_S284,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003570_S284/I8_B003570_S284_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003570_S284/I8_B003570_S284_R2_001.fastq.gz,I8_B003570_S284,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B003570_S284.signature,True,true,true,"21,27,33,51",1000
I8_B003573_S68,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003573_S68/I8_B003573_S68_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003573_S68/I8_B003573_S68_R2_001.fastq.gz,I8_B003573_S68,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B003573_S68.signature,True,true,true,"21,27,33,51",1000
I8_B003586_S188,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003586_S188/I8_B003586_S188_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003586_S188/I8_B003586_S188_R2_001.fastq.gz,I8_B003586_S188,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B003586_S188.signature,True,true,true,"21,27,33,51",1000
I8_B003588_S236,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003588_S236/I8_B003588_S236_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I8_B003588_S236/I8_B003588_S236_R2_001.fastq.gz,I8_B003588_S236,s3://olgabot-maca/lung_cancer/sourmash_v4/I8_B003588_S236.signature,True,true,true,"21,27,33,51",1000
I9_B000419_S225,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B000419_S225/I9_B000419_S225_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B000419_S225/I9_B000419_S225_R2_001.fastq.gz,I9_B000419_S225,s3://olgabot-maca/lung_cancer/sourmash_v4/I9_B000419_S225.signature,True,true,true,"21,27,33,51",1000
I9_B000420_S273,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B000420_S273/I9_B000420_S273_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B000420_S273/I9_B000420_S273_R2_001.fastq.gz,I9_B000420_S273,s3://olgabot-maca/lung_cancer/sourmash_v4/I9_B000420_S273.signature,True,true,true,"21,27,33,51",1000
I9_B002073_S57,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B002073_S57/I9_B002073_S57_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B002073_S57/I9_B002073_S57_R2_001.fastq.gz,I9_B002073_S57,s3://olgabot-maca/lung_cancer/sourmash_v4/I9_B002073_S57.signature,True,true,true,"21,27,33,51",1000
I9_B002078_S93,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B002078_S93/I9_B002078_S93_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B002078_S93/I9_B002078_S93_R2_001.fastq.gz,I9_B002078_S93,s3://olgabot-maca/lung_cancer/sourmash_v4/I9_B002078_S93.signature,True,true,true,"21,27,33,51",1000
I9_B002095_S9,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B002095_S9/I9_B002095_S9_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B002095_S9/I9_B002095_S9_R2_001.fastq.gz,I9_B002095_S9,s3://olgabot-maca/lung_cancer/sourmash_v4/I9_B002095_S9.signature,True,true,true,"21,27,33,51",1000
I9_B002097_S141,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B002097_S141/I9_B002097_S141_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B002097_S141/I9_B002097_S141_R2_001.fastq.gz,I9_B002097_S141,s3://olgabot-maca/lung_cancer/sourmash_v4/I9_B002097_S141.signature,True,true,true,"21,27,33,51",1000
I9_B003125_S153,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B003125_S153/I9_B003125_S153_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B003125_S153/I9_B003125_S153_R2_001.fastq.gz,I9_B003125_S153,s3://olgabot-maca/lung_cancer/sourmash_v4/I9_B003125_S153.signature,True,true,true,"21,27,33,51",1000
I9_B003511_S105,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B003511_S105/I9_B003511_S105_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/I9_B003511_S105/I9_B003511_S105_R2_001.fastq.gz,I9_B003511_S105,s3://olgabot-maca/lung_cancer/sourmash_v4/I9_B003511_S105.signature,True,true,true,"21,27,33,51",1000
