,ignore_abundance,signature,id,sequence_to_compare,ksize,database,database_name,output
4639,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B000419_S63.signature,O3_B000419_S63_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B000419_S63_ignore-abundance=True.csv
4640,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B000420_S111.signature,O3_B000420_S111_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B000420_S111_ignore-abundance=True.csv
4641,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B002073_S195.signature,O3_B002073_S195_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B002073_S195_ignore-abundance=True.csv
4642,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B002078_S231.signature,O3_B002078_S231_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B002078_S231_ignore-abundance=True.csv
4643,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B002095_S147.signature,O3_B002095_S147_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B002095_S147_ignore-abundance=True.csv
4644,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B002097_S279.signature,O3_B002097_S279_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B002097_S279_ignore-abundance=True.csv
4645,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B003125_S291.signature,O3_B003125_S291_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B003125_S291_ignore-abundance=True.csv
4646,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B003511_S243.signature,O3_B003511_S243_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B003511_S243_ignore-abundance=True.csv
4647,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B003527_S159.signature,O3_B003527_S159_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B003527_S159_ignore-abundance=True.csv
4648,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B003528_S39.signature,O3_B003528_S39_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B003528_S39_ignore-abundance=True.csv
4649,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B003570_S123.signature,O3_B003570_S123_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B003570_S123_ignore-abundance=True.csv
4650,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B003573_S207.signature,O3_B003573_S207_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B003573_S207_ignore-abundance=True.csv
4651,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B003586_S27.signature,O3_B003586_S27_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B003586_S27_ignore-abundance=True.csv
4652,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O3_B003588_S75.signature,O3_B003588_S75_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O3_B003588_S75_ignore-abundance=True.csv
4653,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B000419_S64.signature,O4_B000419_S64_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B000419_S64_ignore-abundance=True.csv
4654,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B000420_S112.signature,O4_B000420_S112_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B000420_S112_ignore-abundance=True.csv
4655,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B002073_S196.signature,O4_B002073_S196_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B002073_S196_ignore-abundance=True.csv
4656,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B002078_S232.signature,O4_B002078_S232_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B002078_S232_ignore-abundance=True.csv
4657,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B002095_S148.signature,O4_B002095_S148_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B002095_S148_ignore-abundance=True.csv
4658,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B002097_S280.signature,O4_B002097_S280_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B002097_S280_ignore-abundance=True.csv
4659,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B003125_S292.signature,O4_B003125_S292_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B003125_S292_ignore-abundance=True.csv
4660,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B003511_S244.signature,O4_B003511_S244_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B003511_S244_ignore-abundance=True.csv
4661,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B003527_S160.signature,O4_B003527_S160_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B003527_S160_ignore-abundance=True.csv
4662,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B003528_S40.signature,O4_B003528_S40_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B003528_S40_ignore-abundance=True.csv
4663,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B003570_S124.signature,O4_B003570_S124_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B003570_S124_ignore-abundance=True.csv
4664,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B003573_S208.signature,O4_B003573_S208_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B003573_S208_ignore-abundance=True.csv
4665,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B003586_S28.signature,O4_B003586_S28_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B003586_S28_ignore-abundance=True.csv
4666,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O4_B003588_S76.signature,O4_B003588_S76_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O4_B003588_S76_ignore-abundance=True.csv
4667,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B000419_S65.signature,O5_B000419_S65_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B000419_S65_ignore-abundance=True.csv
4668,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B000420_S113.signature,O5_B000420_S113_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B000420_S113_ignore-abundance=True.csv
4669,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B002073_S197.signature,O5_B002073_S197_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B002073_S197_ignore-abundance=True.csv
4670,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B002078_S233.signature,O5_B002078_S233_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B002078_S233_ignore-abundance=True.csv
4671,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B002095_S149.signature,O5_B002095_S149_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B002095_S149_ignore-abundance=True.csv
4672,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B002097_S281.signature,O5_B002097_S281_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B002097_S281_ignore-abundance=True.csv
4673,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B003125_S293.signature,O5_B003125_S293_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B003125_S293_ignore-abundance=True.csv
4674,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B003511_S245.signature,O5_B003511_S245_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B003511_S245_ignore-abundance=True.csv
4675,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B003527_S161.signature,O5_B003527_S161_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B003527_S161_ignore-abundance=True.csv
4676,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B003528_S41.signature,O5_B003528_S41_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B003528_S41_ignore-abundance=True.csv
4677,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B003570_S125.signature,O5_B003570_S125_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B003570_S125_ignore-abundance=True.csv
4678,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B003573_S209.signature,O5_B003573_S209_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B003573_S209_ignore-abundance=True.csv
4679,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B003586_S29.signature,O5_B003586_S29_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B003586_S29_ignore-abundance=True.csv
4680,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O5_B003588_S77.signature,O5_B003588_S77_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O5_B003588_S77_ignore-abundance=True.csv
4681,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B000419_S66.signature,O6_B000419_S66_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B000419_S66_ignore-abundance=True.csv
4682,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B000420_S114.signature,O6_B000420_S114_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B000420_S114_ignore-abundance=True.csv
4683,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B002073_S198.signature,O6_B002073_S198_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B002073_S198_ignore-abundance=True.csv
4684,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B002078_S234.signature,O6_B002078_S234_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B002078_S234_ignore-abundance=True.csv
4685,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B002095_S150.signature,O6_B002095_S150_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B002095_S150_ignore-abundance=True.csv
4686,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B002097_S282.signature,O6_B002097_S282_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B002097_S282_ignore-abundance=True.csv
4687,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B003125_S294.signature,O6_B003125_S294_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B003125_S294_ignore-abundance=True.csv
4688,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B003511_S246.signature,O6_B003511_S246_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B003511_S246_ignore-abundance=True.csv
4689,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B003527_S162.signature,O6_B003527_S162_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B003527_S162_ignore-abundance=True.csv
4690,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B003528_S42.signature,O6_B003528_S42_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B003528_S42_ignore-abundance=True.csv
4691,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B003570_S126.signature,O6_B003570_S126_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B003570_S126_ignore-abundance=True.csv
4692,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B003573_S210.signature,O6_B003573_S210_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B003573_S210_ignore-abundance=True.csv
4693,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B003586_S30.signature,O6_B003586_S30_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B003586_S30_ignore-abundance=True.csv
4694,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O6_B003588_S78.signature,O6_B003588_S78_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O6_B003588_S78_ignore-abundance=True.csv
4695,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B000419_S67.signature,O7_B000419_S67_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B000419_S67_ignore-abundance=True.csv
4696,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B000420_S115.signature,O7_B000420_S115_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B000420_S115_ignore-abundance=True.csv
4697,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B002073_S199.signature,O7_B002073_S199_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B002073_S199_ignore-abundance=True.csv
4698,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B002078_S235.signature,O7_B002078_S235_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B002078_S235_ignore-abundance=True.csv
4699,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B002095_S151.signature,O7_B002095_S151_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B002095_S151_ignore-abundance=True.csv
4700,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B002097_S283.signature,O7_B002097_S283_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B002097_S283_ignore-abundance=True.csv
4701,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B003125_S295.signature,O7_B003125_S295_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B003125_S295_ignore-abundance=True.csv
4702,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B003511_S247.signature,O7_B003511_S247_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B003511_S247_ignore-abundance=True.csv
4703,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B003527_S163.signature,O7_B003527_S163_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B003527_S163_ignore-abundance=True.csv
4704,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B003528_S43.signature,O7_B003528_S43_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B003528_S43_ignore-abundance=True.csv
4705,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B003570_S127.signature,O7_B003570_S127_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B003570_S127_ignore-abundance=True.csv
4706,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B003573_S211.signature,O7_B003573_S211_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B003573_S211_ignore-abundance=True.csv
4707,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B003586_S31.signature,O7_B003586_S31_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B003586_S31_ignore-abundance=True.csv
4708,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O7_B003588_S79.signature,O7_B003588_S79_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O7_B003588_S79_ignore-abundance=True.csv
4709,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B000419_S68.signature,O8_B000419_S68_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B000419_S68_ignore-abundance=True.csv
4710,True,s3://olgabot-maca/lung_cancer/sourmash_v4/O8_B000420_S116.signature,O8_B000420_S116_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/O8_B000420_S116_ignore-abundance=True.csv
